title_en,title,title_curto,averageStar,quantity,tradeAmount,wishedCount,tradeAmount_num,category,pet_type
puppy dog plush squeaky toys for small medium dogs bone aggressive chewers for pet cat products puppy accessories,puppy dog plush squeaky toys for small medium dogs bone aggressive chewers for pet cat products puppy accessories,puppy dog plush squeaky,5.0,161,46 sold,18,46.0,Brinquedos,Cachorro
puppy harness leash set for small medium dog cat vest breathable pet chest strap french bulldog chihuahua poodle pet supplies,puppy harness leash set for small medium dog cat vest breathable pet chest strap french bulldog chihuahua poodle pet supplies,puppy harness leash set,4.5,158,32 sold,21,32.0,Acessórios,Cachorro
puppy pacifier toys dog toys for small dogs indestructible dog toy teeth cleaning chew training toys pet supplies,puppy pacifier toys dog toys for small dogs indestructible dog toy teeth cleaning chew training toys pet supplies,puppy pacifier toys dog,0.0,21,2 sold,0,2.0,Brinquedos,Cachorro
puppy pet supplies dogs accessories dogs hair care grooming dog paws cleaner dog brush washer automatic paw plunger for dogs,puppy pet supplies dogs accessories dogs hair care grooming dog paws cleaner dog brush washer automatic paw plunger for dogs,puppy pet supplies dogs,4.7,1999,123 sold,945,123.0,Conforto,Cachorro
puppy water bottle dog portable cup for small medium big dogs cats outdoor travel leak proof water cup chihuahua pet supplies,puppy water bottle dog portable cup for small medium big dogs cats outdoor travel leak proof water cup chihuahua pet supplies,puppy water bottle dog,0.0,2340,4 sold,1,4.0,Outros,Cachorro
puppytoothbrush cats toothbrush- pet toothbrush- dogs toothbrush- dogs  hygienes dogs teeth cleaning dogs  care,puppytoothbrush cats toothbrush- pet toothbrush- dogs toothbrush- dogs  hygienes dogs teeth cleaning dogs  care,puppytoothbrush cats toothbrush- pet,5.0,10,24 sold,14,24.0,Higiene,Cachorro
quality paw stainless steel pet dog bowl feeder skidproof anti-ant shape cat dog bowls food accessories pet supplies,quality paw stainless steel pet dog bowl feeder skidproof anti-ant shape cat dog bowls food accessories pet supplies,quality paw stainless steel,4.5,10279,415 sold,401,415.0,Alimentação,Cachorro
quality stainless steel pet flea remover tool scratching hook tweezers clips set cat dog tick removal tool pet grooming supplies,quality stainless steel pet flea remover tool scratching hook tweezers clips set cat dog tick removal tool pet grooming supplies,quality stainless steel pet,5.0,71,38 sold,47,38.0,Higiene,Cachorro
quick folding cat and dog tent pet supplies cat nest dog nest cage warm tent wandering cat nest outdoor sun protection zp0001,quick folding cat and dog tent pet supplies cat nest dog nest cage warm tent wandering cat nest outdoor sun protection zp0001,quick folding cat and,4.7,10,21 sold,69,21.0,Outros,Cachorro
rainbow eva cat toys ball interactive cat dog play chewing rattle scratch eva ball training balls pet toy supplies colorful ball,rainbow eva cat toys ball interactive cat dog play chewing rattle scratch eva ball training balls pet toy supplies colorful ball,rainbow eva cat toys,4.7,6253,22 sold,18,22.0,Brinquedos,Cachorro
rake comb pet rotating knot comb dog hair removal comb large dog needle comb dog beauty,rake comb pet rotating knot comb dog hair removal comb large dog needle comb dog beauty,rake comb pet rotating,5.0,98,2 sold,37,2.0,Outros,Cachorro
random color pet dog toy bite rope double knot cotton rope funny cat toy bite resistant and sharp teeth pet supplies puppy toys,random color pet dog toy bite rope double knot cotton rope funny cat toy bite resistant and sharp teeth pet supplies puppy toys,random color pet dog,4.4,178,361 sold,41,361.0,Brinquedos,Cachorro
random color tease cat stick faux rabbit fur pompom plush pet interactive stick cat playing training toys pet supplies,random color tease cat stick faux rabbit fur pompom plush pet interactive stick cat playing training toys pet supplies,random color tease cat,4.8,24,203 sold,186,203.0,Brinquedos,Gato
real wooden deer antlers dog chew toys for aggressive chewers large dog chewing stick indestructible tough durable pet toys gift,real wooden deer antlers dog chew toys for aggressive chewers large dog chewing stick indestructible tough durable pet toys gift,real wooden deer antlers,4.8,94,"2,000+ sold",1440,2000.0,Brinquedos,Cachorro
rechargeable mini pet communication small recording button cats dogs eating speaking voice speaker buttons talk training ringing,rechargeable mini pet communication small recording button cats dogs eating speaking voice speaker buttons talk training ringing,rechargeable mini pet communication,5.0,1986,28 sold,64,28.0,Outros,Cachorro
reflective dog harness for small medium dogs cats no pull puppy breathable mesh adjustable harnesses chihuahua pug pet supplies,reflective dog harness for small medium dogs cats no pull puppy breathable mesh adjustable harnesses chihuahua pug pet supplies,reflective dog harness for,0.0,341,10 sold,3,10.0,Acessórios,Cachorro
reflective dog harness no pull adjustable dog harness vest breathable pet ​harness for small medium large dog pet supplies,reflective dog harness no pull adjustable dog harness vest breathable pet ​harness for small medium large dog pet supplies,reflective dog harness no,5.0,2983,17 sold,9,17.0,Acessórios,Cachorro
reflective dog harness no pull adjustable pet harness dog outdoor walking dog supplies,reflective dog harness no pull adjustable pet harness dog outdoor walking dog supplies,reflective dog harness no,0.0,1555,35 sold,4,35.0,Acessórios,Cachorro
reflective dog harness nylon pitbull pug small medium dogs harnesses vest bling rhinestone bowknot dog accessories pet supplies,reflective dog harness nylon pitbull pug small medium dogs harnesses vest bling rhinestone bowknot dog accessories pet supplies,reflective dog harness nylon,5.0,1501,424 sold,1041,424.0,Acessórios,Cachorro
reflective dog seat belt-adjustable and durable nylon seat belt and car travel supplies elastic pet for comfortable easy buckle,reflective dog seat belt-adjustable and durable nylon seat belt and car travel supplies elastic pet for comfortable easy buckle,reflective dog seat belt-adjustable,4.8,108,63 sold,26,63.0,Outros,Cachorro
reflective pet dog car seat belt puppy dog walking travel car accessories dog leash harness for small dogs pet car supplies,reflective pet dog car seat belt puppy dog walking travel car accessories dog leash harness for small dogs pet car supplies,reflective pet dog car,5.0,44,120 sold,135,120.0,Acessórios,Cachorro
reflective safety quick release buckle cat pet kitten collar adjustable bell pet supplies accessories collar small dog necklace,reflective safety quick release buckle cat pet kitten collar adjustable bell pet supplies accessories collar small dog necklace,reflective safety quick release,3.6,9,31 sold,9,31.0,Acessórios,Cachorro
reflective summer dog harness and leash set for small dogs anti-escape puppy cat harness vest chihuahua pug walking pet supplies,reflective summer dog harness and leash set for small dogs anti-escape puppy cat harness vest chihuahua pug walking pet supplies,reflective summer dog harness,4.5,84,46 sold,35,46.0,Acessórios,Cachorro
relieve stress puppy chewing toys carefully crafted dog supplies soft dog donuts plush pet dog toys and relieve boredom dog toys,relieve stress puppy chewing toys carefully crafted dog supplies soft dog donuts plush pet dog toys and relieve boredom dog toys,relieve stress puppy chewing,5.0,207,22 sold,10,22.0,Brinquedos,Cachorro
remote control cat toy smart car interactive cat toy self play automatic moving cat toy for cats boredom busters fun cat toy,remote control cat toy smart car interactive cat toy self play automatic moving cat toy for cats boredom busters fun cat toy,remote control cat toy,0.0,7970,9 sold,16,9.0,Brinquedos,Gato
remote control toy car indoor accessories pet kitten supplies smart cat toy car interactive toy ball automatic rolling,remote control toy car indoor accessories pet kitten supplies smart cat toy car interactive toy ball automatic rolling,remote control toy car,5.0,2382,31 sold,14,31.0,Brinquedos,Gato
remote controlled smart cat toy 2 modes automatic moving toy car for cats dogs interactive playing kitten training pet supplies,remote controlled smart cat toy 2 modes automatic moving toy car for cats dogs interactive playing kitten training pet supplies,remote controlled smart cat,4.9,6864,"26 sold1,000+ sold",1447,1026.0,Brinquedos,Cachorro
"remote smart cat toy,active rolling car with replaceable car,rechargeable wicked car for indoor cats/kitten small dogs","remote smart cat toy,active rolling car with replaceable car,rechargeable wicked car for indoor cats/kitten small dogs","remote smart cat toy,active",0.0,17,3 sold,11,3.0,Brinquedos,Cachorro
replace plush cat toy accessories worms replacement head funny cat stick pet toys 5/10/6/11 pcs,replace plush cat toy accessories worms replacement head funny cat stick pet toys 5/10/6/11 pcs,replace plush cat toy,4.9,102222,"1,000+ sold",418,1000.0,Brinquedos,Gato
replacement head for funny cat stick toy insect ocean plush series bell various kinds cats rod feather teaser toy pet supplies,replacement head for funny cat stick toy insect ocean plush series bell various kinds cats rod feather teaser toy pet supplies,replacement head for funny,4.6,7774,88 sold,45,88.0,Brinquedos,Gato
retractable new pet anti-flea tick dog repellent collar up to 8 months protection collar repellent accessories pet supplies,retractable new pet anti-flea tick dog repellent collar up to 8 months protection collar repellent accessories pet supplies,retractable new pet anti-flea,4.8,241,61 sold,27,61.0,Acessórios,Cachorro
reusable 3 in 1 pet food can silicone cover dogs cats storage tin cap lid seal cover pet supplies for 8.5cm/7.5cm/6.5cm,reusable 3 in 1 pet food can silicone cover dogs cats storage tin cap lid seal cover pet supplies for 8.5cm/7.5cm/6.5cm,reusable 3 in 1,4.9,911,201 sold,218,201.0,Alimentação,Cachorro
reusable 3 in 1 pet food can silicone cover dogs cats storage tin cap lid seal cover pet supplies suitable for 8.9cm/7.3cm/6.5cm,reusable 3 in 1 pet food can silicone cover dogs cats storage tin cap lid seal cover pet supplies suitable for 8.9cm/7.3cm/6.5cm,reusable 3 in 1,5.0,105,379 sold,228,379.0,Alimentação,Cachorro
reusable dog pee pad blanket absorbent diaper washable puppy training pad pet bed urine mat for pet car seat cover pet supplies,reusable dog pee pad blanket absorbent diaper washable puppy training pad pet bed urine mat for pet car seat cover pet supplies,reusable dog pee pad,4.7,3415,"1,000+ sold",2350,1000.0,Conforto,Cachorro
reusable dog urine mat absorbent super washable pet pee mat cat puppy training diaper mat pet supplies for car seat floor sofa,reusable dog urine mat absorbent super washable pet pee mat cat puppy training diaper mat pet supplies for car seat floor sofa,reusable dog urine mat,4.8,44,330 sold,479,330.0,Conforto,Cachorro
rhinestone gold dog chain collar strong metal dog choke collars bling pet slip choke for small medium large dogs pitbull bulldog,rhinestone gold dog chain collar strong metal dog choke collars bling pet slip choke for small medium large dogs pitbull bulldog,rhinestone gold dog chain,4.7,164626,261 sold,266,261.0,Acessórios,Cachorro
rhinestone lovely dog cat hair clips metal bone shape hairpins puppy bows pet hair barrette pet supplies grooming accessories,rhinestone lovely dog cat hair clips metal bone shape hairpins puppy bows pet hair barrette pet supplies grooming accessories,rhinestone lovely dog cat,0.0,1,2 sold,1,2.0,Higiene,Cachorro
rojeco 5m automatic retractable dog leash led luminous leading fashion light straps for dog puppy pet flexi walking running lead,rojeco 5m automatic retractable dog leash led luminous leading fashion light straps for dog puppy pet flexi walking running lead,rojeco 5m automatic retractable,4.7,284,"2,000+ sold",5479,2000.0,Acessórios,Cachorro
rojeco smart pet toys cat bouncing ball automatic rolling ball interactive training self-moving electric toys pet accessories,rojeco smart pet toys cat bouncing ball automatic rolling ball interactive training self-moving electric toys pet accessories,rojeco smart pet toys,4.6,152,"1,000+ sold",532,1000.0,Brinquedos,Gato
